BlendID,BlendDate,BlendCreatedBy,AlloyID,TotalWeight,CurrentWeight
4297,2019-06-04 13:19:00,804,320,98.48,13.7
4298,2019-06-04 14:51:00,804,110,39.3,4.6
4299,2019-06-04 20:42:00,1430,310,91.16,2.01
4300,2019-06-04 21:35:00,47,110,39.16,3.66
4301,2019-06-04 23:17:00,47,110,46.34,7.18
4302,2019-06-04 23:27:00,1256,510,123.74,1.98
4303,2019-06-04 23:45:00,1256,210,109.82,17.32
4304,2019-06-05 20:11:00,1430,220,122.66,8.66
4305,2019-06-05 21:38:00,797,420,45.0,0.0
4306,2019-06-05 22:14:00,47,420,41.18,2.12
4307,2019-06-05 22:26:00,47,320,77.74,8.44
4308,2019-06-07 14:42:00,1430,240,119.92,12.94
4309,2019-06-07 19:29:00,1430,310,89.15,0.75
4310,2019-06-09 12:10:00,797,420,45.0,1.12
4311,2019-06-10 13:46:00,1430,610,510.55999999999995,65.75
4312,2019-06-10 14:08:00,1430,610,444.81,14.81
4313,2019-06-10 15:28:00,1430,220,135.38,4.7
4314,2019-06-10 18:40:00,804,110,51.42,2.1
4315,2019-06-10 18:42:00,804,110,50.36,5.58
4316,2019-06-10 18:45:00,1480,220,116.78,0.4
4317,2019-06-10 18:45:00,804,110,52.42,5.06
4318,2019-06-10 18:52:00,1480,220,155.51999999999998,7.66
4319,2019-06-10 20:38:00,47,420,47.66,5.58
4320,2019-06-11 15:46:00,1480,210,134.9,14.8
4321,2019-06-12 14:23:00,1430,220,114.0,11.42
4322,2019-06-12 15:30:00,1480,610,138.75,7.21
4323,2019-06-12 15:55:00,804,420,64.98,4.56
4324,2019-06-13 14:12:00,1430,310,170.4,7.73
4325,2019-06-13 14:51:00,1480,310,119.16,8.52
4326,2019-06-13 15:35:00,804,110,40.86,4.6
4327,2019-06-13 19:00:00,1480,240,106.98,7.72
4328,2019-06-13 19:46:00,1430,510,121.76,0.98
4329,2019-06-14 14:23:00,1430,240,92.72,0.0
4330,2019-06-14 15:50:00,1430,260,107.8,9.08
4331,2019-06-14 18:30:00,47,320,69.3,3.72
4332,2019-06-14 19:01:00,47,320,101.44,7.74
4333,2019-06-14 19:52:00,47,420,49.68,2.06
4334,2019-06-14 20:20:00,47,420,51.98,2.1
4335,2019-06-14 21:33:00,47,420,39.06,0.0
4336,2019-06-14 21:55:00,47,420,40.1,2.04
4337,2019-06-14 22:34:00,47,420,42.08,3.48
4338,2019-06-14 23:37:00,47,420,60.42,9.06
4339,2019-06-17 16:47:00,1430,310,110.64,9.06
4340,2019-06-17 17:37:00,1430,210,120.1,7.17
4341,2019-06-17 20:16:00,804,110,41.26,2.38
4342,2019-06-17 20:16:00,804,110,49.32,4.3
4343,2019-06-17 20:17:00,804,110,39.54,0.0
4344,2019-06-17 20:18:00,804,110,48.1,8.62
4345,2019-06-17 20:19:00,804,110,40.5,6.36
4346,2019-06-18 02:05:00,47,110,32.98,3.24
4347,2019-06-18 02:30:00,47,110,44.78,2.14
4348,2019-06-18 03:33:00,47,110,47.36,5.02
4349,2019-06-18 13:10:00,804,420,48.5,5.76
4350,2019-06-18 13:10:00,804,420,43.88,0.0
4351,2019-06-18 13:11:00,804,420,53.76,0.86
4352,2019-06-18 15:25:00,804,420,40.76,0.0
4353,2019-06-18 15:33:00,1480,310,162.67,9.81
4354,2019-06-18 16:40:00,804,220,118.12,14.86
4355,2019-06-19 15:33:00,804,110,39.16,4.34
4356,2019-06-19 15:51:00,1430,210,98.74,0.0
4357,2019-06-19 20:25:00,1430,220,102.58,0.0
4358,2019-06-20 17:51:00,804,110,47.34,3.24
4359,2019-06-20 17:52:00,804,110,36.38,4.62
4360,2019-06-20 17:52:00,804,110,34.7,1.02
4361,2019-06-20 18:32:00,804,320,93.7,3.52
4362,2019-06-21 17:29:00,1480,310,101.58,1.98
4363,2019-06-24 18:48:00,1480,310,99.6,4.45
4364,2019-06-24 19:07:00,804,420,51.36,3.46
4365,2019-06-24 19:08:00,804,420,47.62,0.0
4366,2019-06-24 19:15:00,804,320,91.14,9.28
4367,2019-06-24 19:22:00,804,320,84.78,0.0
4368,2019-06-24 19:51:00,1430,260,34.76,0.88
4369,2019-06-24 21:58:00,1480,210,112.93,4.45
4370,2019-06-25 19:24:00,804,110,42.64,4.2
4371,2019-06-25 20:57:00,47,320,110.16,4.08
4372,2019-06-26 19:57:00,804,110,39.48,8.02
4373,2019-06-27 16:24:00,745,220,211.7,81.66
4374,2019-06-27 17:29:00,1430,310,152.86,2.84
4375,2019-06-27 17:36:00,804,110,42.34,9.84
4376,2019-06-27 20:12:00,804,420,49.88,3.7
4377,2019-06-28 13:51:00,1480,310,95.15,2.97
4378,2019-06-28 16:20:00,804,420,86.68,3.94
4379,2019-06-28 19:18:00,1430,510,120.78,16.94
4380,2019-07-01 22:05:00,47,110,31.46,4.24
4381,2019-07-01 22:18:00,47,110,34.14,0.0
4382,2019-07-01 22:31:00,47,110,38.44,7.56
4383,2019-07-02 13:03:00,804,110,30.0,0.0
4384,2019-07-08 17:31:00,804,110,32.5,0.0
4385,2019-07-08 17:31:00,804,110,47.42,3.32
4386,2019-07-08 17:31:00,804,110,45.02,6.34
4387,2019-07-08 18:07:00,804,320,106.08,36.36
4388,2019-07-08 21:21:00,745,260,154.3,27.0
4389,2019-07-08 21:22:00,745,260,0.02,0.02
4390,2019-07-08 21:30:00,1430,510,128.39,5.79
4391,2019-07-09 13:16:00,804,320,90.18,0.0
4392,2019-07-09 15:04:00,1430,210,108.48,5.56
4393,2019-07-09 18:34:00,804,320,106.08,0.0
4394,2019-07-09 21:02:00,1480,220,130.68,4.62
4395,2019-07-10 18:49:00,804,420,47.9,0.0
4396,2019-07-10 20:22:00,1430,310,150.02,2.62
4397,2019-07-11 14:26:00,804,110,64.14,8.88
4398,2019-07-11 15:15:00,1430,310,92.18,5.18
4399,2019-07-11 19:33:00,804,420,82.74,10.5
4400,2019-07-11 19:36:00,1430,210,102.92,2.74
4401,2019-07-11 22:08:00,1480,510,103.84,0.0
4402,2019-07-12 14:18:00,1480,510,125.33,13.71
4403,2019-07-12 19:39:00,1430,220,126.06,5.34
4404,2019-07-15 18:56:00,804,110,54.54,8.98
4405,2019-07-15 21:38:00,47,320,81.86,13.56
4406,2019-07-16 15:48:00,1430,310,147.4,2.52
4407,2019-07-16 19:14:00,804,420,46.18,3.82
4409,2019-07-17 14:07:00,1430,610,457.22,11.78
4410,2019-07-17 15:17:00,1430,220,325.66,71.92
4411,2019-07-17 18:31:00,745,260,134.9,22.62
4412,2019-07-18 01:33:00,47,110,45.56,2.84
4413,2019-07-18 02:05:00,47,110,55.26,1.14
4414,2019-07-18 02:25:00,47,320,65.58,12.56
4415,2019-07-18 02:43:00,47,310,121.9,1.96
4416,2019-07-18 18:47:00,1480,210,100.18,2.34
4417,2019-07-18 19:45:00,804,320,128.81,8.91
4418,2019-07-19 15:25:00,1480,310,144.88,5.56
4419,2019-07-19 15:58:00,1430,210,393.84,16.06
4420,2019-07-19 17:30:00,1430,260,86.5,0.9
4421,2019-07-19 19:00:00,804,110,38.68,3.94
4422,2019-07-19 20:18:00,1430,510,111.62,5.18
4423,2019-07-20 18:18:00,797,110,45.0,45.0
4424,2019-07-20 18:21:00,797,110,45.0,6.1
4425,2019-07-22 17:31:00,804,320,130.18,10.04
4426,2019-07-23 00:56:00,47,110,54.12,6.2
4427,2019-07-23 01:47:00,47,110,29.74,1.22
4428,2019-07-23 01:58:00,47,110,45.74,6.44
4429,2019-07-23 18:53:00,804,110,38.9,5.22
4430,2019-07-23 19:15:00,1430,610,131.54,5.16
4431,2019-07-23 23:17:00,47,110,50.2,3.06
4432,2019-07-23 23:38:00,47,320,119.9,0.0
4433,2019-07-23 23:51:00,47,110,31.76,0.0
4434,2019-07-24 00:07:00,47,420,38.06,0.0
4435,2019-07-25 16:29:00,804,320,128.98000000000002,9.8
4436,2019-07-25 20:00:00,804,110,58.980000000000004,4.78
4437,2019-07-25 20:08:00,804,320,120.14,0.0
4438,2019-07-26 19:45:00,804,320,142.84,6.14
4439,2019-07-26 20:45:00,47,420,38.6,3.34
4440,2019-07-26 21:32:00,47,110,39.3,5.52
4441,2019-07-29 19:14:00,1068,510,122.6,15.04
4442,2019-07-29 20:42:00,1480,510,106.44,0.0
4443,2019-07-29 21:19:00,1068,510,128.4,5.72
4444,2019-07-29 21:38:00,1480,260,136.54,26.8
4445,2019-07-29 21:41:00,1480,260,135.42000000000002,27.68
4446,2019-07-30 19:30:00,804,110,33.68,2.82
4447,2019-07-30 19:33:00,804,110,47.14,2.5
4448,2019-07-30 22:06:00,1256,220,175.44,38.75
4449,2019-07-31 14:43:00,1480,220,120.72,2.64
4450,2019-07-31 17:12:00,804,320,144.66,8.54
4451,2019-07-31 21:37:00,1480,510,122.68,0.0
4452,2019-08-01 02:56:00,47,320,119.18,0.0
4453,2019-08-01 02:57:00,47,320,53.02,0.0
4454,2019-08-01 22:29:00,1430,310,139.32,16.22
4455,2019-08-02 16:52:00,1430,220,118.08,9.74
4456,2019-08-02 20:47:00,1256,260,139.32,25.5
4457,2019-08-03 19:52:00,797,320,136.12,16.14
4458,2019-08-05 15:42:00,797,110,20.0,0.0
4459,2019-08-05 16:21:00,804,110,30.0,3.18
4460,2019-08-06 14:54:00,804,420,85.96000000000001,7.98
4461,2019-08-06 19:22:00,804,110,42.72,5.56
4462,2019-08-06 21:25:00,47,110,34.74,2.58
4463,2019-08-06 21:36:00,47,110,33.68,5.76
4464,2019-08-06 21:55:00,1430,260,109.74,0.0
4465,2019-08-06 21:57:00,1430,260,137.88,38.04
4466,2019-08-06 22:25:00,47,320,68.3,8.04
4467,2019-08-06 22:59:00,47,110,30.88,3.68
4468,2019-08-06 23:23:00,47,420,72.24,0.0
4469,2019-08-07 16:02:00,1480,310,87.0,0.0
4470,2019-08-07 17:09:00,1480,310,127.9,15.66
4471,2019-08-07 19:05:00,804,320,132.8,2.92
4472,2019-08-07 22:21:00,47,110,44.1,2.38
4473,2019-08-07 22:28:00,47,110,44.64,2.76
4474,2019-08-08 02:03:00,47,320,119.98,0.0
4475,2019-08-08 18:51:00,1480,210,97.84,1.52
4476,2019-08-08 19:34:00,804,420,42.36,0.0
4477,2019-08-08 20:16:00,1430,510,113.82,113.82
4478,2019-08-09 15:45:00,1430,210,96.32,7.64
4479,2019-08-10 14:15:00,47,420,75.0,2.9
4480,2019-08-12 17:20:00,804,420,77.98,7.14
4481,2019-08-12 19:25:00,804,420,77.62,8.04
4482,2019-08-12 20:10:00,47,110,41.88,6.14
4483,2019-08-12 20:20:00,47,110,37.16,6.46
4484,2019-08-12 21:00:00,1430,310,123.1,3.5
4485,2019-08-12 22:09:00,47,420,72.1,4.82
4486,2019-08-13 03:10:00,47,320,129.88,12.64
4487,2019-08-13 15:23:00,804,110,44.1,3.84
4488,2019-08-13 15:24:00,804,110,37.5,7.74
4489,2019-08-13 15:28:00,804,110,41.72,5.04
4490,2019-08-13 21:30:00,1430,260,133.56,25.18
4491,2019-08-13 21:35:00,47,110,26.82,0.0
4492,2019-08-14 03:02:00,47,110,28.52,0.0
4493,2019-08-14 20:55:00,1068,510,119.76,10.42
4494,2019-08-15 13:23:00,1430,220,127.42,6.22
4495,2019-08-15 20:38:00,1430,260,179.44,42.72
4496,2019-08-16 02:52:00,47,110,27.2,0.0
4497,2019-08-16 03:05:00,47,110,47.92,9.12
4498,2019-08-16 18:40:00,1430,610,126.38,0.0
4499,2019-08-16 20:27:00,47,420,70.84,6.12
4500,2019-08-16 22:14:00,1430,210,88.68,1.6
4501,2019-08-19 15:50:00,1430,510,109.34,0.0
4502,2019-08-19 16:46:00,1430,510,129.34,10.08
4503,2019-08-19 19:53:00,804,110,38.8,8.2
4504,2019-08-19 19:53:00,804,110,36.68,1.42
4505,2019-08-19 19:54:00,804,110,40.26,12.06
4506,2019-08-19 19:54:00,804,110,35.74,5.2
4507,2019-08-19 19:55:00,1430,210,87.08,6.94
4508,2019-08-19 22:40:00,1068,220,121.2,2.68
4509,2019-08-19 22:49:00,1256,610,445.44,10.78
4510,2019-08-20 15:10:00,1430,310,112.24,2.38
4511,2019-08-20 19:02:00,804,420,64.72,2.48
4512,2019-08-20 19:02:00,804,420,69.58,7.54
4513,2019-08-20 19:17:00,804,320,124.54,0.0
4514,2019-08-20 19:17:00,804,320,136.7,0.0
4515,2019-08-21 15:07:00,797,110,30.0,3.7
4516,2019-08-21 15:49:00,804,420,60.0,0.78
4517,2019-08-21 19:15:00,804,110,54.2,9.86
4518,2019-08-21 19:33:00,804,110,40.7,5.58
4519,2019-08-21 19:42:00,804,110,39.760000000000005,7.26
4520,2019-08-21 21:23:00,47,110,35.26,3.98
4521,2019-08-21 21:48:00,47,420,62.24,62.24
4522,2019-08-22 16:12:00,804,420,98.0,8.42
4523,2019-08-22 21:30:00,1430,260,128.26,25.04
4524,2019-08-22 22:22:00,47,420,59.22,2.04
4525,2019-08-23 16:50:00,47,420,67.28,3.22
4526,2019-08-26 17:15:00,1430,510,139.94,10.19
4527,2019-08-26 19:34:00,1480,220,118.52,0.0
4528,2019-08-26 20:55:00,804,110,44.34,0.0
4529,2019-08-26 20:56:00,804,110,56.84,3.46
4530,2019-08-26 20:57:00,804,110,35.12,1.86
4531,2019-08-27 13:10:00,804,320,113.5,15.3
4532,2019-08-27 15:32:00,1480,610,42.59,2.09
4533,2019-08-27 16:31:00,1430,510,119.26,8.38
4534,2019-08-27 22:13:00,47,110,32.5,0.0
4535,2019-08-27 23:06:00,47,320,117.24,6.58
4536,2019-08-28 02:57:00,47,420,89.58,4.56
4537,2019-08-28 15:26:00,1430,310,119.6,2.06
4538,2019-08-28 20:25:00,1256,220,182.09,90.74
4539,2019-08-28 21:25:00,1430,210,136.5,6.56
4540,2019-08-29 02:32:00,47,110,30.86,1.86
4541,2019-08-29 03:26:00,47,110,53.38,9.3
4542,2019-08-29 14:07:00,1430,310,109.86,0.0
4543,2019-08-29 19:41:00,47,110,37.5,0.0
4544,2019-08-30 02:20:00,47,110,28.2,0.0
4545,2019-08-30 17:41:00,1480,510,127.81,17.85
4546,2019-08-30 20:04:00,1430,260,133.16,24.76
4547,2019-08-31 19:38:00,1430,220,455.76,0.0
4548,2019-09-03 14:31:00,804,110,49.34,4.34
4549,2019-09-03 16:03:00,804,110,47.5,3.2
4550,2019-09-03 16:51:00,1480,210,129.94,0.8
4551,2019-09-04 03:25:00,47,420,64.06,2.22
4552,2019-09-04 17:06:00,1430,260,136.72,35.53
4553,2019-09-04 17:11:00,1480,510,109.5,0.0
4554,2019-09-04 21:55:00,47,420,57.18,4.52
4555,2019-09-05 15:30:00,1430,510,109.96,10.0
4556,2019-09-05 19:27:00,804,110,44.3,8.64
4557,2019-09-05 19:32:00,804,110,45.0,3.28
4558,2019-09-05 19:36:00,804,110,42.16,4.88
4559,2019-09-05 19:46:00,804,420,85.02,0.0
4560,2019-09-06 15:23:00,1430,310,117.54,0.0
4561,2019-09-06 15:50:00,1430,310,137.92000000000002,8.67
4562,2019-09-06 17:42:00,1480,220,124.44,11.22
4563,2019-09-06 17:44:00,1480,220,331.32,43.66
4564,2019-09-06 19:29:00,804,320,98.2,10.38
4565,2019-09-06 21:35:00,1480,610,40.5,0.0
4566,2019-09-07 22:33:00,47,110,55.72,4.32
4567,2019-09-09 13:31:00,1480,510,130.88,11.56
4568,2019-09-09 16:42:00,1430,210,129.14,4.32
4569,2019-09-09 21:46:00,47,320,158.12,15.97
4570,2019-09-09 22:35:00,47,110,51.4,5.18
4571,2019-09-10 18:58:00,1480,510,119.32,34.12
4572,2019-09-10 19:58:00,804,110,41.28,5.46
4573,2019-09-10 19:58:00,804,110,44.08,5.72
4574,2019-09-10 19:59:00,804,110,43.26,4.0
4575,2019-09-10 20:00:00,804,110,40.6,4.1
4576,2019-09-11 19:05:00,804,110,42.92,6.4
4577,2019-09-11 19:10:00,804,420,52.66,1.74
4578,2019-09-11 19:15:00,804,420,61.84,0.0
4579,2019-09-12 14:55:00,804,420,101.75999999999999,8.76
4580,2019-09-12 21:58:00,1430,260,140.0,23.33
4581,2019-09-12 22:00:00,1430,260,140.02,24.72
4582,2019-09-13 16:38:00,1256,220,182.75,64.63
4583,2019-09-16 14:04:00,1430,210,124.82,3.98
4584,2019-09-17 15:47:00,1430,510,116.83,10.21
4585,2019-09-17 18:49:00,1480,260,101.19,0.0
4586,2019-09-17 21:47:00,1480,310,129.25,13.63
4587,2019-09-18 14:17:00,1430,220,301.77,15.77
4588,2019-09-18 15:58:00,1430,220,287.66,32.5
4589,2019-09-18 18:18:00,1480,260,186.79,4.23
4590,2019-09-18 20:46:00,804,420,45.1,3.16
4591,2019-09-19 17:16:00,1430,210,120.84,2.34
4592,2019-09-19 20:13:00,804,110,45.66,6.62
4593,2019-09-19 20:14:00,804,110,44.120000000000005,2.34
4594,2019-09-19 20:15:00,804,110,46.5,3.78
4595,2019-09-19 20:16:00,804,110,46.72,1.98
4596,2019-09-19 21:35:00,1480,220,113.22,6.2
4597,2019-09-20 16:23:00,804,320,177.56,11.4
4598,2019-09-20 19:42:00,1480,260,136.67000000000002,27.07
4599,2019-09-23 17:33:00,804,420,93.0,0.0
4600,2019-09-24 17:13:00,804,420,50.92,6.94
4601,2019-09-24 18:28:00,1480,220,107.02,5.9
4602,2019-09-24 21:50:00,1430,260,135.26,0.0
4603,2019-09-24 22:02:00,1480,220,147.86,10.85
4604,2019-09-25 22:02:00,1430,510,118.76,9.34
4605,2019-09-26 15:27:00,1480,210,118.5,11.46
4606,2019-09-27 15:33:00,804,420,134.94,14.82
4607,2019-09-27 16:18:00,1480,610,434.66,0.0
4608,2019-09-27 19:13:00,1256,310,90.3,1.6
4609,2019-09-28 15:11:00,797,110,38.36,0.0
4610,2019-09-29 15:51:00,797,110,46.22,5.32
4611,2019-09-29 19:57:00,797,320,142.15,9.49
4612,2019-09-29 20:04:00,797,310,119.94,0.78
4613,2019-09-29 20:10:00,797,220,103.26,2.7
4614,2019-09-29 20:16:00,797,320,166.16,7.68
4615,2019-09-30 20:09:00,1480,510,109.42,7.78
4616,2019-09-30 20:25:00,804,420,62.04,3.3
4617,2019-10-01 13:51:00,804,420,116.22,6.04
4618,2019-10-01 17:54:00,1480,610,83.92,3.82
4619,2019-10-01 18:06:00,804,320,87.82,7.92
4620,2019-10-01 18:07:00,804,320,110.66,5.42
4621,2019-10-01 18:10:00,804,110,40.82,6.94
4622,2019-10-01 18:11:00,804,110,39.04,2.9
4623,2019-10-01 18:11:00,804,110,44.74,4.44
4624,2019-10-01 18:33:00,1430,260,139.6,23.6
4625,2019-10-01 21:34:00,1256,220,186.22,0.0
4626,2019-10-02 12:45:00,804,110,48.36,5.34
4627,2019-10-02 18:02:00,1430,310,115.62,1.8
4628,2019-10-03 16:57:00,1256,260,136.1,22.18
4629,2019-10-03 20:11:00,804,420,120.12,12.62
4630,2019-10-04 13:59:00,804,420,110.18,14.26
4631,2019-10-04 16:05:00,1480,220,137.01,35.94
4632,2019-10-04 16:50:00,1480,220,101.12,5.28
4633,2019-10-05 20:21:00,797,420,58.74,8.94
4634,2019-10-07 15:42:00,1480,310,113.82,4.88
4635,2019-10-07 19:29:00,1430,510,101.64,8.44
4636,2019-10-07 20:56:00,1480,510,106.62,2.54
4637,2019-10-09 14:57:00,804,320,104.08,13.08
4638,2019-10-09 15:42:00,804,110,42.72,11.66
4639,2019-10-09 15:43:00,804,110,41.78,5.34
4640,2019-10-09 15:44:00,804,110,39.26,3.34
4641,2019-10-09 15:44:00,804,110,43.02,5.36
4642,2019-10-09 15:58:00,1430,220,368.65999999999997,32.16
4643,2019-10-09 19:05:00,804,320,79.9,13.38
4644,2019-10-09 19:06:00,804,320,158.48,22.32
4645,2019-10-09 19:07:00,804,320,132.66,14.96
4646,2019-10-10 19:08:00,1430,220,132.23000000000002,5.48
4647,2019-10-10 19:09:00,1480,260,146.0,23.98
4648,2019-10-12 00:06:00,1430,260,133.96,10.24
4649,2019-10-14 14:38:00,804,420,49.8,8.36
4650,2019-10-14 15:16:00,47,420,95.92,4.56
4651,2019-10-14 21:41:00,47,110,33.88,1.28
4652,2019-10-14 21:46:00,47,110,40.3,5.64
4653,2019-10-14 21:53:00,47,310,119.16,5.32
4654,2019-10-14 22:02:00,47,320,105.24,0.0
4655,2019-10-14 22:14:00,47,220,100.56,4.86
4656,2019-10-15 16:05:00,1430,310,108.94,7.06
4657,2019-10-15 18:28:00,804,110,175.0,13.28
4658,2019-10-15 18:29:00,1480,260,133.72,24.81
4659,2019-10-15 23:24:00,47,420,107.5,2.76
4660,2019-10-16 04:02:00,47,110,29.0,0.0
4661,2019-10-16 13:17:00,1480,510,93.2,5.28
4662,2019-10-17 02:09:00,47,420,91.36,3.04
4663,2019-10-17 20:42:00,47,110,40.9,6.7
4664,2019-10-17 21:09:00,47,420,104.74,9.36
4665,2019-10-17 21:48:00,47,320,91.0,2.5
4666,2019-10-18 19:02:00,804,110,37.66,3.94
4667,2019-10-21 18:56:00,804,110,34.2,0.0
4668,2019-10-21 18:57:00,804,110,36.44,3.92
4669,2019-10-21 18:57:00,804,110,31.06,0.0
4670,2019-10-21 18:58:00,804,320,60.26,9.52
4671,2019-10-21 19:13:00,804,420,88.32,5.66
4672,2019-10-21 19:16:00,804,420,41.44,2.6
4673,2019-10-21 20:49:00,1430,210,107.04,3.96
4674,2019-10-22 18:28:00,1480,220,126.75,5.61
4675,2019-10-22 18:50:00,804,110,35.92,0.0
4676,2019-10-24 01:09:00,47,110,33.72,0.0
4677,2019-10-24 01:45:00,47,110,34.66,4.84
4678,2019-10-24 02:35:00,47,320,66.52,0.0
4679,2019-10-25 04:16:00,47,110,36.14,2.64
4680,2019-10-25 18:13:00,804,110,161.72,0.0
4681,2019-10-25 20:43:00,1256,310,101.88,4.88
4682,2019-10-25 22:04:00,47,320,111.06,5.94
4683,2019-10-25 22:41:00,1256,260,137.81,18.29
4684,2019-10-29 02:45:00,47,110,32.52,0.0
4685,2019-10-29 02:49:00,47,110,37.28,3.04
4686,2019-10-29 02:55:00,47,110,36.52,3.14
4687,2019-10-29 18:46:00,1430,220,121.14,13.0
4688,2019-10-30 15:27:00,1430,510,87.92,3.18
4689,2019-10-30 17:23:00,1480,220,107.04,7.94
4690,2019-10-31 01:45:00,47,420,82.66,5.14
4691,2019-10-31 02:35:00,47,110,43.7,0.0
4692,2019-10-31 16:44:00,1480,240,41.54,2.64
4693,2019-11-01 03:02:00,47,110,29.82,0.0
4694,2019-11-01 17:29:00,1430,220,97.44,5.94
4695,2019-11-04 15:30:00,804,110,52.080000000000005,5.58
4696,2019-11-04 18:36:00,1480,260,149.2,26.38
4697,2019-11-04 22:52:00,1430,260,139.51999999999998,21.12
4698,2019-11-05 14:28:00,1480,260,132.01999999999998,27.18
4699,2019-11-05 14:34:00,1480,260,134.84,20.14
4700,2019-11-05 21:20:00,1480,210,103.08,2.56
4701,2019-11-06 15:50:00,1430,220,336.5,19.9
4702,2019-11-06 21:48:00,1480,260,134.7,24.04
4703,2019-11-07 04:28:00,47,110,33.5,0.0
4704,2019-11-07 04:39:00,47,320,50.74,0.0
4705,2019-11-07 04:46:00,47,320,105.12,2.82
4706,2019-11-07 18:12:00,1480,210,143.45999999999998,8.43
4707,2019-11-07 18:30:00,804,110,37.5,5.78
4708,2019-11-07 19:27:00,1430,220,99.1,5.88
4709,2019-11-07 23:10:00,1430,220,108.14,14.09
4710,2019-11-07 23:47:00,47,110,32.6,0.0
4711,2019-11-08 16:33:00,1480,510,143.81,21.19
4712,2019-11-08 19:13:00,804,110,34.24,5.66
4713,2019-11-08 19:19:00,804,110,31.72,0.0
4714,2019-11-11 14:22:00,1480,610,80.1,2.4
4715,2019-11-11 20:47:00,804,320,136.16,14.54
4716,2019-11-11 22:05:00,47,110,33.38,1.2
4717,2019-11-12 17:51:00,1430,220,93.22,6.02
4718,2019-11-13 17:53:00,1430,260,129.54000000000002,6.56
4719,2019-11-13 22:33:00,1480,260,132.82,9.34
4720,2019-11-14 04:57:00,47,320,117.7,1.26
4721,2019-11-14 05:00:00,47,320,76.3,3.7
4722,2019-11-14 05:03:00,47,320,88.5,0.0
4723,2019-11-14 22:03:00,1430,260,130.0,23.78
4724,2019-11-15 04:23:00,47,420,77.52,0.34
4725,2019-11-15 04:38:00,47,320,102.3,16.62
4726,2019-11-15 17:24:00,1480,610,77.7,0.98
4727,2019-11-15 21:02:00,1256,220,449.38,63.73
4728,2019-11-15 21:39:00,1480,210,135.03,16.35
4729,2019-11-15 22:38:00,47,110,32.18,0.0
4730,2019-11-15 23:38:00,1430,220,385.65,36.65
4731,2019-11-18 16:03:00,804,320,139.24,10.42
4732,2019-11-19 16:37:00,1480,260,133.48000000000002,24.96
4733,2019-11-19 19:08:00,1256,220,254.5,146.94
4734,2019-11-20 14:25:00,1430,610,76.72,0.0
4735,2019-11-20 14:37:00,1430,510,104.08,5.68
4736,2019-11-20 19:51:00,804,110,46.5,1.86
4737,2019-11-20 20:14:00,804,420,52.9,0.0
4738,2019-11-20 21:28:00,1430,220,349.0,0.0
4739,2019-11-21 19:21:00,1256,110,90.0,0.0
4740,2019-11-22 15:51:00,1430,210,118.68,24.24
4741,2019-11-22 17:21:00,804,420,95.38,8.12
4742,2019-11-22 17:30:00,804,320,121.62,28.18
4743,2019-11-22 19:57:00,1430,210,108.96,2.1
4744,2019-11-22 22:27:00,1480,220,116.75,7.81
4745,2019-11-25 15:38:00,1430,210,106.86,4.38
4746,2019-11-25 16:07:00,804,110,55.019999999999996,8.76
4747,2019-11-25 19:54:00,804,110,44.64,0.0
4748,2019-11-25 19:59:00,804,110,38.88,3.32
4749,2019-11-25 21:52:00,1430,220,108.94,6.88
4750,2019-11-25 21:58:00,797,110,35.34,0.0
4751,2019-11-25 22:02:00,797,110,45.22,5.86
4752,2019-11-25 23:37:00,47,320,128.82,15.54
4753,2019-11-26 00:54:00,47,420,38.84,3.82
4754,2019-11-26 14:30:00,804,110,58.82,4.38
4755,2019-11-26 14:38:00,1256,220,178.96,16.91
4756,2019-11-26 14:52:00,1256,220,39.9,0.3
4757,2019-11-26 15:25:00,797,110,49.6,3.42
4758,2019-11-26 15:53:00,797,110,50.5,7.34
4759,2019-11-26 22:22:00,1480,240,38.9,0.0
4760,2019-11-27 00:11:00,47,110,34.82,0.0
4761,2019-11-27 00:47:00,47,420,77.18,7.3
4762,2019-11-27 00:58:00,47,420,87.26,6.18
4763,2019-11-27 15:06:00,1430,510,122.62,10.72
4764,2019-11-27 16:04:00,804,110,61.18,16.68
4765,2019-11-27 16:15:00,804,320,72.6,1.98
4766,2019-11-27 16:45:00,804,110,41.92,1.9
4767,2019-11-27 16:50:00,804,110,43.82,2.94
4768,2019-11-27 16:55:00,804,110,43.660000000000004,2.88
4769,2019-11-27 16:59:00,804,110,44.56,3.48
4770,2019-11-27 17:16:00,804,110,49.04,7.04
4771,2019-11-27 17:22:00,804,110,47.18,4.02
4772,2019-12-02 18:33:00,1480,220,154.38,8.6
4773,2019-12-02 20:28:00,804,110,40.0,0.98
4774,2019-12-02 20:35:00,804,110,40.0,1.76
4775,2019-12-02 20:36:00,804,110,40.0,6.82
4776,2019-12-02 20:37:00,804,110,40.0,6.48
4777,2019-12-02 22:33:00,1480,510,111.9,18.32
4778,2019-12-02 23:01:00,1430,610,137.66,10.36
4779,2019-12-03 01:47:00,47,110,46.26,1.38
4780,2019-12-03 03:43:00,47,110,46.18,3.94
4781,2019-12-03 03:51:00,47,110,40.78,2.5
4782,2019-12-03 03:56:00,47,110,40.88,5.58
4783,2019-12-03 04:03:00,47,110,41.08,1.98
4784,2019-12-03 05:02:00,47,110,35.56,0.0
4785,2019-12-03 16:59:00,1430,310,97.0,8.5
