BlendID,BlendDate,BlendCreatedBy,MaterialID,TotalWeight
3591,2018-10-16 20:37:00,1288,310,85.84
3592,2018-10-17 20:57:00,1288,310,105.56
3593,2018-10-18 14:43:00,804,110,52.74
3594,2018-10-18 16:55:00,1288,310,112.78
3595,2018-10-18 18:23:00,1288,210,113.32
3596,2018-10-18 19:16:00,1288,220,108.88
3597,2018-10-18 21:18:00,47,110,31.82
3598,2018-10-18 21:36:00,47,210,105.7
3599,2018-10-19 22:00:00,1288,340,35.0
3600,2018-10-22 18:34:00,1288,310,152.03
3601,2018-10-22 21:46:00,1288,310,88.48
3602,2018-10-22 21:59:00,1256,310,126.6
3603,2018-10-22 22:45:00,47,110,28.24
3604,2018-10-23 03:33:00,47,110,38.68
3605,2018-10-23 03:39:00,47,110,44.56
3606,2018-10-23 14:43:00,804,110,61.82
3607,2018-10-24 03:20:00,47,320,69.54
3608,2018-10-24 17:19:00,804,110,36.54
3609,2018-10-24 17:22:00,804,110,34.04
3610,2018-10-24 18:12:00,804,110,58.8
3611,2018-10-24 18:14:00,1288,220,50.72
3612,2018-10-24 18:16:00,1288,610,127.02
3613,2018-10-24 19:31:00,804,110,58.239999999999995
3614,2018-10-24 21:07:00,47,110,42.82
3615,2018-10-24 21:33:00,1288,310,115.44
3616,2018-10-24 22:55:00,1288,310,101.03
3617,2018-10-25 02:00:00,47,320,86.0
3618,2018-10-25 02:54:00,1288,310,94.27
3619,2018-10-25 03:53:00,47,320,94.86
3620,2018-10-25 04:00:00,47,320,67.84
3621,2018-10-25 04:08:00,47,110,56.9
3622,2018-10-26 19:31:00,804,410,83.04
3623,2018-10-27 02:58:00,47,310,105.3
3624,2018-10-27 03:04:00,47,110,56.94
3625,2018-10-27 19:13:00,1288,310,77.68
3626,2018-10-29 14:36:00,1288,310,112.68
3627,2018-10-29 16:11:00,804,320,97.84
3628,2018-10-29 16:34:00,1288,220,135.39
3629,2018-10-29 16:57:00,804,110,51.64
3630,2018-10-29 17:01:00,804,110,40.84
3631,2018-10-29 17:05:00,804,110,49.04
3632,2018-10-29 17:07:00,804,110,41.2
3633,2018-10-29 17:38:00,1288,310,114.7
3634,2018-10-29 18:09:00,804,110,51.54
3635,2018-10-29 19:36:00,804,320,96.46
3636,2018-10-29 21:31:00,1256,210,127.36
3637,2018-10-30 02:50:00,47,410,83.0
3638,2018-10-30 02:58:00,47,320,88.84
3639,2018-10-30 13:34:00,1256,210,484.07
3640,2018-10-30 14:36:00,1288,310,134.04
3641,2018-10-30 14:44:00,1288,210,54.54
3642,2018-10-30 22:30:00,1288,310,89.4
3643,2018-11-01 04:22:00,47,110,52.24
3644,2018-11-01 04:27:00,47,110,40.78
3645,2018-11-01 16:41:00,1288,310,67.92
3646,2018-11-02 14:05:00,1288,310,119.94
3647,2018-11-02 16:57:00,1288,310,130.22
3648,2018-11-02 22:01:00,47,110,34.28
3649,2018-11-02 23:18:00,47,110,36.96
3650,2018-11-02 23:22:00,47,110,47.4
3651,2018-11-03 02:50:00,47,110,46.22
3652,2018-11-03 15:53:00,1256,210,568.72
3653,2018-11-05 18:04:00,804,110,47.56
3654,2018-11-05 20:01:00,1288,510,144.5
3655,2018-11-06 04:47:00,47,320,63.7
3656,2018-11-06 04:57:00,47,220,128.38
3657,2018-11-06 16:09:00,1288,210,53.04
3658,2018-11-07 04:05:00,47,410,68.4
3659,2018-11-07 04:10:00,47,410,68.62
3660,2018-11-07 04:15:00,47,110,44.94
3661,2018-11-07 04:21:00,47,110,42.18
3662,2018-11-07 17:26:00,804,320,110.0
3663,2018-11-07 21:42:00,1288,220,122.78
3664,2018-11-08 16:32:00,804,110,39.86
3665,2018-11-08 19:26:00,514,0,60.0
3666,2018-11-08 19:34:00,804,410,80.22
3667,2018-11-08 21:00:00,1288,310,107.6
3668,2018-11-08 22:18:00,1288,310,63.76
3669,2018-11-09 04:09:00,47,320,63.94
3670,2018-11-09 04:25:00,47,320,68.44
3671,2018-11-09 19:34:00,1288,310,118.3
3672,2018-11-09 20:55:00,1288,310,84.0
3673,2018-11-09 21:44:00,1288,310,102.16
3674,2018-11-12 15:29:00,804,320,132.38
3675,2018-11-12 17:37:00,1288,310,99.6
3676,2018-11-12 23:02:00,47,110,35.3
3677,2018-11-12 23:10:00,47,110,36.88
3678,2018-11-12 23:17:00,47,110,37.48
3679,2018-11-12 23:28:00,47,110,36.36
3680,2018-11-13 04:41:00,47,410,65.66
3681,2018-11-13 04:45:00,47,410,66.32
3682,2018-11-13 14:46:00,1288,310,105.28
3683,2018-11-13 16:34:00,1288,310,110.86
3684,2018-11-14 03:45:00,47,110,36.02
3685,2018-11-14 03:49:00,47,110,40.06
3686,2018-11-14 03:53:00,47,110,23.18
3687,2018-11-14 04:04:00,47,310,103.8
3688,2018-11-14 14:46:00,1288,340,34.46
3689,2018-11-14 15:25:00,1288,220,123.05
3690,2018-11-14 16:58:00,1288,610,117.85
3691,2018-11-15 03:46:00,47,410,42.66
3692,2018-11-15 03:54:00,47,320,104.76
3693,2018-11-15 16:00:00,804,320,123.7
3694,2018-11-15 17:08:00,804,110,41.16
3695,2018-11-15 19:25:00,1288,210,50.0
3696,2018-11-16 03:53:00,47,110,31.91
3697,2018-11-16 04:08:00,47,110,34.96
3698,2018-11-16 16:27:00,1288,310,98.37
3699,2018-11-16 17:26:00,1288,510,111.42
3700,2018-11-16 17:39:00,1256,220,103.02
3701,2018-11-16 19:46:00,804,410,87.63999999999999
3702,2018-11-17 02:51:00,47,110,31.28
3703,2018-11-17 03:13:00,47,320,117.66
3704,2018-11-19 16:33:00,804,110,71.91
3705,2018-11-19 17:09:00,1288,310,104.9
3706,2018-11-19 17:42:00,1288,310,127.83000000000001
3707,2018-11-19 23:00:00,47,110,35.98
3708,2018-11-20 00:07:00,797,110,30.0
3709,2018-11-20 00:35:00,47,110,44.92
3710,2018-11-20 00:58:00,797,110,30.0
3711,2018-11-21 02:38:00,47,110,41.32
3712,2018-11-21 02:47:00,47,110,39.6
3713,2018-11-21 02:55:00,47,110,40.78
3714,2018-11-21 03:07:00,47,110,40.08
3715,2018-11-21 03:20:00,47,110,40.86
3716,2018-11-21 14:01:00,797,110,30.0
3717,2018-11-21 14:50:00,1256,220,136.04
3718,2018-11-21 17:25:00,1288,220,96.28
3719,2018-11-21 22:29:00,1288,310,88.36
3720,2018-11-21 22:49:00,47,110,28.14
3721,2018-11-22 00:22:00,47,410,69.92
3722,2018-11-23 14:44:00,797,110,76.2
3723,2018-11-26 21:52:00,1288,220,123.16
3724,2018-11-26 22:20:00,1288,240,103.62
3725,2018-11-27 03:12:00,47,110,61.4
3726,2018-11-27 03:19:00,47,110,25.64
3727,2018-11-27 03:25:00,47,110,28.86
3728,2018-11-27 03:29:00,47,110,24.74
3729,2018-11-27 17:12:00,797,110,20.0
3730,2018-11-27 17:13:00,797,110,20.0
3731,2018-11-27 19:50:00,1288,220,505.43
3732,2018-11-27 20:03:00,1288,220,141.3
3733,2018-11-27 21:59:00,1288,210,556.69
3734,2018-11-27 22:48:00,47,110,41.2
3735,2018-11-27 22:53:00,47,110,32.02
3736,2018-11-28 03:46:00,47,110,34.34
3737,2018-11-28 15:15:00,1288,310,83.48
3738,2018-11-28 20:28:00,1288,310,118.56
3739,2018-11-29 06:07:00,47,410,62.78
3740,2018-11-29 06:13:00,47,410,82.12
3741,2018-11-29 15:17:00,1288,610,117.56
3742,2018-11-29 15:31:00,1288,210,100.23
3743,2018-11-29 20:57:00,797,110,64.82
3744,2018-11-29 21:57:00,47,110,58.86
3745,2018-11-30 18:27:00,1288,310,94.86
3746,2018-12-01 17:43:00,804,110,53.78
3747,2018-12-03 17:03:00,1256,220,122.67999999999999
3748,2018-12-04 04:39:00,47,110,54.72
3749,2018-12-04 15:29:00,804,110,41.7
3750,2018-12-04 15:34:00,804,110,36.3
3751,2018-12-04 15:37:00,804,110,25.96
3752,2018-12-04 16:21:00,1288,220,101.74
3753,2018-12-04 19:02:00,1288,220,125.98
3754,2018-12-05 05:48:00,47,110,37.4
3755,2018-12-05 05:53:00,47,110,55.94
3756,2018-12-05 15:02:00,1256,220,410.53999999999996
3757,2018-12-05 18:52:00,804,410,63.56
3758,2018-12-05 18:56:00,804,410,60.62
3759,2018-12-05 19:29:00,1288,210,95.98
3760,2018-12-05 20:32:00,804,320,106.26
3761,2018-12-06 16:06:00,797,110,65.16
3762,2018-12-07 04:48:00,47,110,53.92
3763,2018-12-07 04:53:00,47,110,24.3
3764,2018-12-07 04:55:00,47,110,25.08
3765,2018-12-07 15:36:00,1288,310,92.4
3766,2018-12-08 00:00:00,47,320,98.12
3767,2018-12-08 03:10:00,47,410,55.02
3768,2018-12-08 04:15:00,47,110,45.9
3769,2018-12-08 16:04:00,797,110,45.0
3770,2018-12-09 16:40:00,797,110,45.0
3771,2018-12-10 17:11:00,1288,310,107.74
3772,2018-12-10 19:41:00,1288,220,86.86
3773,2018-12-10 20:30:00,804,110,33.06
3774,2018-12-10 22:18:00,47,110,37.78
3775,2018-12-10 22:29:00,47,110,52.7
3776,2018-12-11 05:56:00,47,410,71.48
3777,2018-12-11 16:05:00,1288,310,173.74
3778,2018-12-12 14:38:00,804,110,37.24
3779,2018-12-13 17:07:00,804,110,31.18
3780,2018-12-13 19:19:00,1288,210,143.32999999999998
3781,2018-12-13 19:30:00,1288,310,147.76
3782,2018-12-14 15:31:00,804,110,30.26
3783,2018-12-14 16:58:00,804,320,140.0
3784,2018-12-14 16:58:00,1288,220,117.02
3785,2018-12-14 19:43:00,1288,310,168.6
3786,2018-12-14 20:55:00,1288,310,102.38
3787,2018-12-14 21:25:00,47,110,33.46
3788,2018-12-14 22:06:00,47,110,32.78
3789,2018-12-14 22:29:00,47,110,30.3
3790,2018-12-15 03:51:00,47,110,40.78
3791,2018-12-15 04:39:00,47,410,55.28
3792,2018-12-17 17:23:00,1288,210,136.82
3793,2018-12-17 21:40:00,47,110,25.36
3794,2018-12-17 21:45:00,47,110,25.5
3795,2018-12-17 21:54:00,47,110,35.22
3796,2018-12-17 22:00:00,47,110,24.24
3797,2018-12-17 22:40:00,1288,310,59.08
3798,2018-12-17 22:58:00,47,110,22.0
3799,2018-12-18 00:18:00,47,110,42.24
3800,2018-12-18 03:53:00,47,320,99.34
3801,2018-12-18 06:25:00,47,410,53.3
3802,2018-12-18 15:40:00,1288,310,97.97
3803,2018-12-19 05:34:00,47,320,95.0
3804,2018-12-19 05:43:00,47,320,137.84
3805,2018-12-19 05:58:00,47,320,94.28
3806,2018-12-19 13:01:00,804,310,103.3
3807,2018-12-19 14:31:00,745,260,54.0
3808,2018-12-19 14:31:00,745,260,51.85
3809,2018-12-21 19:58:00,804,110,29.22
3810,2018-12-21 19:59:00,804,110,19.52
3811,2018-12-21 19:59:00,804,110,28.1
3812,2018-12-21 20:01:00,804,110,48.32
3813,2018-12-21 20:01:00,804,110,40.6
3814,2018-12-21 20:02:00,804,320,91.46
3815,2018-12-22 03:52:00,47,410,47.66
3816,2018-12-22 03:58:00,47,410,58.44
3817,2018-12-22 04:34:00,47,410,51.56
3818,2018-12-26 16:59:00,1288,220,88.16
3819,2018-12-27 14:45:00,1288,610,115.82
3820,2018-12-27 20:06:00,804,110,21.98
3821,2018-12-27 20:06:00,804,110,25.32
3822,2018-12-27 20:07:00,804,410,61.1
3823,2018-12-27 20:08:00,804,320,88.28
3824,2018-12-27 20:08:00,804,320,75.28
3825,2018-12-27 21:09:00,745,240,15.98
3826,2018-12-28 12:30:00,745,210,95.56
3827,2018-12-28 12:41:00,745,210,455.36
3828,2018-12-28 12:49:00,745,220,567.47
3829,2018-12-28 18:56:00,1288,210,91.74
3830,2018-12-28 22:40:00,1288,310,157.44
3831,2018-12-31 20:55:00,47,310,94.46
3832,2018-12-31 22:21:00,47,410,55.44
3833,2019-01-02 15:33:00,1068,310,100.8
3834,2019-01-02 16:41:00,1288,310,55.86
3835,2019-01-02 20:38:00,1288,310,136.52
3836,2019-01-02 20:52:00,1288,510,133.74
3837,2019-01-03 15:19:00,1288,210,124.52
3838,2019-01-03 15:59:00,1288,310,90.58
3839,2019-01-03 19:40:00,1430,210,91.7
3840,2019-01-03 23:59:00,47,110,16.94
3841,2019-01-04 16:25:00,1430,220,87.32
3842,2019-01-08 05:29:00,47,110,39.78
3843,2019-01-08 05:37:00,47,110,56.74
3844,2019-01-08 13:44:00,1288,510,120.06
3845,2019-01-08 13:47:00,1288,510,120.18
3846,2019-01-08 14:03:00,1430,510,131.64
3847,2019-01-08 18:12:00,804,110,20.0
3848,2019-01-08 18:13:00,804,110,20.0
3849,2019-01-08 18:47:00,1430,210,117.26
3850,2019-01-08 21:46:00,1288,510,123.19
3851,2019-01-09 03:48:00,47,320,119.98
3852,2019-01-09 14:45:00,804,410,76.1
3853,2019-01-09 15:09:00,1288,310,146.71
3854,2019-01-09 15:22:00,1288,310,82.96
3855,2019-01-09 15:22:00,804,110,37.62
3856,2019-01-09 15:25:00,804,110,44.04
3857,2019-01-09 15:29:00,804,310,93.76
3858,2019-01-09 16:43:00,1288,310,84.99
3859,2019-01-09 19:48:00,1288,310,48.46
3860,2019-01-09 21:15:00,1288,210,128.02
3861,2019-01-09 22:22:00,1288,220,84.25
3862,2019-01-10 21:48:00,1288,220,83.08
3863,2019-01-11 04:27:00,47,410,69.4
3864,2019-01-11 04:32:00,47,110,17.22
3865,2019-01-11 04:35:00,47,110,18.08
3866,2019-01-11 04:39:00,47,320,74.98
3867,2019-01-11 16:49:00,1430,510,114.73
3868,2019-01-11 20:04:00,1288,210,113.64
3869,2019-01-14 00:17:00,1288,510,103.59
3870,2019-01-14 15:21:00,1430,510,105.4
3871,2019-01-14 16:19:00,1256,210,413.57000000000005
3872,2019-01-14 16:27:00,1288,510,108.51
3873,2019-01-14 18:27:00,1430,210,109.13
3874,2019-01-14 22:46:00,1288,210,118.3
3875,2019-01-15 16:56:00,1430,220,128.54
3876,2019-01-15 21:22:00,1430,310,119.1
3877,2019-01-16 15:25:00,1430,510,99.65
3878,2019-01-17 19:11:00,1288,210,106.19
3879,2019-01-18 00:27:00,47,320,85.36
3880,2019-01-18 00:32:00,47,110,43.22
3881,2019-01-18 00:37:00,47,410,53.56
3882,2019-01-19 03:20:00,47,320,63.94
3883,2019-01-21 13:31:00,1430,310,118.9
3884,2019-01-21 19:31:00,1430,210,108.66
3885,2019-01-21 22:44:00,1288,510,115.0
3886,2019-01-22 03:53:00,47,110,41.08
3887,2019-01-22 14:14:00,1430,510,123.13999999999999
3888,2019-01-22 18:19:00,1430,510,129.3
3889,2019-01-22 21:00:00,1430,210,96.89
3890,2019-01-23 16:19:00,804,320,135.28
3891,2019-01-23 16:30:00,1430,220,124.78
3892,2019-01-23 22:07:00,1430,210,187.91
3893,2019-01-24 15:14:00,1256,220,497.44
3894,2019-01-24 15:23:00,804,110,44.879999999999995
3895,2019-01-24 20:32:00,1288,210,101.13
3896,2019-01-24 20:35:00,804,110,37.2
3897,2019-01-24 20:37:00,804,110,48.42
3898,2019-01-24 23:30:00,47,110,35.52
3899,2019-01-25 02:49:00,47,320,78.42
3900,2019-01-25 03:52:00,47,410,64.52
3901,2019-01-25 04:09:00,47,410,67.22
3902,2019-01-25 16:56:00,1430,610,112.68
3903,2019-01-25 20:42:00,1288,510,140.3
3904,2019-01-25 23:21:00,1288,510,116.83
3905,2019-01-28 18:14:00,1288,510,123.58
3906,2019-01-28 20:46:00,1288,510,125.12
3907,2019-01-28 22:12:00,1288,510,120.08
3908,2019-01-28 23:18:00,1288,220,119.17
3909,2019-01-29 02:46:00,47,220,212.94
3910,2019-01-29 03:02:00,47,220,123.08
3911,2019-01-29 03:21:00,47,320,126.2
3912,2019-01-29 03:58:00,47,110,33.82
3913,2019-01-29 04:02:00,47,110,39.84
3914,2019-01-29 14:37:00,1288,210,99.8
3915,2019-01-29 17:13:00,1288,220,118.02
3916,2019-01-29 22:28:00,47,110,18.04
3917,2019-01-29 22:39:00,47,320,115.7
3918,2019-01-30 16:37:00,1288,310,113.02
3919,2019-01-30 17:22:00,1288,510,123.3
3920,2019-01-30 21:04:00,1288,210,170.61
3921,2019-01-31 17:35:00,804,320,153.94
3922,2019-01-31 19:29:00,804,110,58.06
3923,2019-02-01 03:04:00,47,320,123.06
3924,2019-02-01 05:05:00,47,410,46.08
3925,2019-02-01 13:59:00,804,410,82.22
3926,2019-02-01 17:14:00,1288,510,128.6
3927,2019-02-01 19:03:00,1430,510,131.2
3928,2019-02-01 21:04:00,1430,510,110.86
3929,2019-02-01 22:47:00,47,110,34.06
3930,2019-02-01 22:58:00,47,320,112.5
3931,2019-02-01 23:00:00,1430,510,111.09
3932,2019-02-04 16:42:00,1288,510,110.38
3933,2019-02-04 21:17:00,1288,240,104.7
3934,2019-02-05 21:29:00,1288,510,118.44
3935,2019-02-05 21:58:00,1288,220,147.86
3936,2019-02-06 03:41:00,47,110,33.92
3937,2019-02-06 03:55:00,47,320,119.44
3938,2019-02-06 15:36:00,1288,510,98.08
3939,2019-02-06 15:37:00,1288,510,111.44
3940,2019-02-06 18:25:00,1288,330,91.7
3941,2019-02-06 18:48:00,1288,220,55.4
3942,2019-02-07 14:31:00,804,110,30.0
3943,2019-02-07 16:48:00,1288,510,112.6
3944,2019-02-07 17:39:00,804,110,51.0
3945,2019-02-07 19:42:00,1288,220,142.02
3946,2019-02-08 03:28:00,47,320,142.52
3947,2019-02-08 05:43:00,47,410,48.96
3948,2019-02-08 19:20:00,804,110,30.0
3949,2019-02-08 20:13:00,804,110,24.64
3950,2019-02-08 20:16:00,804,110,31.76
3951,2019-02-08 20:28:00,1288,310,102.28
3952,2019-02-08 22:42:00,1288,510,96.04
3953,2019-02-08 23:02:00,1288,220,116.56
3954,2019-02-09 00:41:00,47,410,64.76
3955,2019-02-10 15:49:00,804,110,56.400000000000006
3956,2019-02-11 15:55:00,1288,510,89.31
3957,2019-02-11 17:05:00,1288,510,103.46
3958,2019-02-11 20:12:00,804,110,25.52
3959,2019-02-11 20:19:00,804,110,36.74
3960,2019-02-11 20:24:00,804,110,33.12
3961,2019-02-11 22:19:00,47,110,30.0
3962,2019-02-12 03:26:00,47,110,24.84
3963,2019-02-12 03:32:00,47,410,61.14
3964,2019-02-12 03:46:00,47,320,101.92
3965,2019-02-12 16:06:00,1288,610,105.08
3966,2019-02-12 18:25:00,1288,310,131.42
3967,2019-02-12 21:13:00,797,110,60.81999999999999
3968,2019-02-12 21:17:00,797,110,57.959999999999994
3969,2019-02-12 21:39:00,1288,340,44.46
3970,2019-02-13 16:39:00,1288,510,105.78
3971,2019-02-15 03:08:00,47,110,31.68
3972,2019-02-15 03:14:00,47,110,45.24
3973,2019-02-15 04:53:00,47,410,45.3
3974,2019-02-16 03:28:00,47,410,60.12
3975,2019-02-16 03:57:00,47,320,137.6
3976,2019-02-16 04:30:00,47,110,35.48
3977,2019-02-18 14:41:00,804,110,46.68
3978,2019-02-19 02:38:00,47,110,47.64
3979,2019-02-19 02:44:00,47,110,41.74
3980,2019-02-19 02:54:00,47,320,74.46
3981,2019-02-20 03:06:00,47,110,33.4
3982,2019-02-20 03:36:00,47,320,97.86
3983,2019-02-20 17:20:00,1256,220,581.18
3984,2019-02-20 17:56:00,1479,210,155.74
3985,2019-02-20 18:38:00,1430,220,364.66
3986,2019-02-20 23:07:00,1479,510,85.9
3987,2019-02-20 23:22:00,1430,340,38.9
3988,2019-02-21 22:05:00,1256,310,122.19
3989,2019-02-22 04:08:00,47,110,48.34
3990,2019-02-22 04:09:00,47,110,42.94
3991,2019-02-22 15:05:00,1479,510,93.72
3992,2019-02-22 16:23:00,804,410,54.92
3993,2019-02-22 17:36:00,804,410,43.8
3994,2019-02-23 19:04:00,225,410,69.92
3995,2019-02-25 15:24:00,1479,510,100.68
3996,2019-02-25 16:57:00,1430,210,189.1
3997,2019-02-25 17:29:00,804,410,76.08
3998,2019-02-25 17:49:00,804,110,43.72
3999,2019-02-25 17:54:00,804,110,59.66
4000,2019-02-25 19:29:00,1430,510,83.34
4001,2019-02-26 03:43:00,47,110,31.86
4002,2019-02-26 03:50:00,47,320,123.76
4003,2019-02-26 04:08:00,47,410,46.52
4004,2019-02-26 04:11:00,47,410,58.06
4005,2019-02-26 20:54:00,797,110,45.0
4006,2019-02-27 03:20:00,47,110,36.22
4007,2019-02-27 16:56:00,797,110,45.0
4008,2019-02-27 20:24:00,1479,220,322.98
4009,2019-02-28 16:27:00,1430,210,374.26
4010,2019-02-28 16:34:00,804,110,45.0
4011,2019-02-28 16:39:00,804,110,41.86
4012,2019-02-28 16:58:00,1479,510,83.08
4013,2019-02-28 17:08:00,804,110,37.46
4014,2019-02-28 22:19:00,1479,310,126.82
4015,2019-03-01 04:52:00,47,320,131.3
4016,2019-03-01 17:08:00,1256,220,588.4
4017,2019-03-01 18:26:00,1480,210,182.6
4018,2019-03-01 21:33:00,47,110,37.96
4019,2019-03-03 16:53:00,797,320,114.46
4020,2019-03-04 18:17:00,1480,310,135.20000000000002
4021,2019-03-04 19:37:00,1430,240,77.3
4022,2019-03-04 20:37:00,804,110,33.22
4023,2019-03-05 01:50:00,47,320,114.32
4024,2019-03-05 03:20:00,47,320,87.22
4025,2019-03-05 16:12:00,804,320,142.7
4026,2019-03-06 13:08:00,804,320,127.22
4027,2019-03-06 16:38:00,1480,210,184.5
4028,2019-03-06 18:52:00,1479,210,474.06
4029,2019-03-06 18:54:00,1479,210,437.18
4030,2019-03-06 19:08:00,1480,310,122.19
4031,2019-03-06 19:11:00,1480,310,122.19
4032,2019-03-07 17:30:00,1480,310,135.2
4033,2019-03-07 17:38:00,1480,310,135.2
4034,2019-03-07 21:07:00,1068,510,137.06
4035,2019-03-07 22:09:00,1480,510,119.8
4036,2019-03-08 04:24:00,47,110,38.84
4037,2019-03-08 16:01:00,1430,210,167.47
4038,2019-03-08 20:19:00,804,320,106.7
4039,2019-03-09 03:53:00,47,320,124.12
4040,2019-03-09 04:20:00,47,320,109.28
4041,2019-03-11 15:23:00,1479,240,65.4
4042,2019-03-11 19:16:00,797,110,39.92
4043,2019-03-11 19:21:00,797,110,47.96
4044,2019-03-11 19:25:00,797,110,37.82
4045,2019-03-12 14:55:00,1480,510,137.06
4046,2019-03-12 18:51:00,1430,210,162.54
4047,2019-03-12 19:13:00,1479,220,111.66
4048,2019-03-13 14:40:00,804,110,48.22
4049,2019-03-13 17:35:00,1479,310,131.66
4050,2019-03-14 14:24:00,804,110,42.74
4051,2019-03-15 13:53:00,804,410,73.8
4052,2019-03-15 15:47:00,804,110,41.5
4053,2019-03-15 15:48:00,804,110,40.96
4054,2019-03-15 15:49:00,804,110,44.96
4055,2019-03-15 15:49:00,804,410,68.86
4056,2019-03-15 15:50:00,804,410,72.72
4057,2019-03-15 18:09:00,1430,240,137.9
4058,2019-03-15 20:58:00,1430,510,197.34
4059,2019-03-18 16:45:00,1480,210,162.54
4060,2019-03-18 21:32:00,1480,240,137.9
4061,2019-03-18 21:49:00,1479,510,122.12
4062,2019-03-19 02:43:00,47,110,42.7
4063,2019-03-19 02:50:00,47,110,35.96
4064,2019-03-20 02:50:00,47,110,36.02
4065,2019-03-20 03:08:00,47,410,52.42
4066,2019-03-20 16:57:00,1480,510,130.36
4067,2019-03-20 19:37:00,1479,510,108.78
4068,2019-03-20 20:38:00,1430,310,80.4
4069,2019-03-21 16:36:00,1479,310,122.86
4070,2019-03-22 03:51:00,47,410,64.98
4071,2019-03-22 03:57:00,47,320,121.46
4072,2019-03-22 18:57:00,1430,510,113.68
4073,2019-03-22 22:05:00,47,110,27.46
4074,2019-03-25 19:50:00,1430,310,75.83
4075,2019-03-26 14:06:00,1256,510,129.86
4076,2019-03-26 17:34:00,1430,510,136.38
4077,2019-03-26 17:39:00,1430,510,133.64
4078,2019-03-26 17:43:00,1430,310,74.16
4079,2019-03-26 19:53:00,47,410,66.06
4080,2019-03-27 03:01:00,47,110,34.7
4081,2019-03-27 03:05:00,47,110,37.5
4082,2019-03-27 03:10:00,47,110,32.38
4083,2019-03-27 13:27:00,1430,510,139.16
4084,2019-03-27 19:32:00,804,110,44.4
4085,2019-03-27 20:20:00,1480,210,149.84
4086,2019-03-28 15:53:00,1430,220,131.22
4087,2019-03-29 22:09:00,1480,310,74.16
4088,2019-04-01 18:23:00,1479,310,95.98
4089,2019-04-01 19:25:00,1479,310,115.3
4090,2019-04-01 21:25:00,1430,510,117.64
4091,2019-04-01 21:26:00,1480,510,123.82
4092,2019-04-02 15:31:00,1479,210,128.86
4093,2019-04-02 17:26:00,1480,510,123.92
4094,2019-04-02 19:37:00,804,320,141.45999999999998
4095,2019-04-02 20:29:00,1479,310,61.88
4096,2019-04-02 20:32:00,1479,260,36.22
4097,2019-04-02 21:38:00,1480,260,17.82
4098,2019-04-03 13:43:00,1430,210,421.74
4099,2019-04-03 16:49:00,1480,510,112.04
4100,2019-04-03 21:01:00,1479,260,34.9
4101,2019-04-05 17:30:00,804,110,30.0
4102,2019-04-05 17:30:00,804,110,30.0
4103,2019-04-05 17:31:00,804,110,30.0
4104,2019-04-05 17:32:00,804,110,30.0
4105,2019-04-05 17:32:00,804,110,30.0
4106,2019-04-05 18:19:00,804,110,44.7
4107,2019-04-05 19:49:00,804,110,38.86
4108,2019-04-05 20:09:00,1479,310,109.32
4109,2019-04-06 15:29:00,797,320,116.7
4110,2019-04-07 14:25:00,797,110,42.62
4111,2019-04-07 14:52:00,797,110,40.6
4112,2019-04-08 15:07:00,1479,510,102.32
4113,2019-04-08 17:04:00,1430,510,105.46
4114,2019-04-08 18:43:00,1256,260,119.23
4115,2019-04-08 18:57:00,797,110,40.94
4116,2019-04-08 19:06:00,797,110,39.92
4117,2019-04-08 19:55:00,804,110,52.82
4118,2019-04-08 20:02:00,804,110,44.04
4119,2019-04-08 21:15:00,1480,510,106.35
4120,2019-04-09 03:45:00,47,320,129.74
4121,2019-04-09 14:15:00,1430,310,140.63
4122,2019-04-09 15:04:00,1480,610,101.22
4123,2019-04-09 16:38:00,804,110,30.0
4124,2019-04-09 16:41:00,804,110,30.0
4125,2019-04-10 04:17:00,47,320,103.5
4126,2019-04-10 14:55:00,797,110,30.0
4127,2019-04-10 14:57:00,797,110,30.0
4128,2019-04-10 16:35:00,1430,210,125.98
4129,2019-04-11 03:53:00,47,320,102.24
4130,2019-04-11 16:28:00,1479,310,104.78
4131,2019-04-11 17:59:00,1480,510,100.33
4132,2019-04-11 21:23:00,1430,310,134.54
4133,2019-04-12 01:43:00,47,110,30.94
4134,2019-04-12 02:11:00,47,110,25.96
4135,2019-04-12 02:26:00,47,110,27.06
4136,2019-04-12 02:50:00,47,110,36.36
4137,2019-04-12 13:37:00,1479,510,96.28
4138,2019-04-12 15:49:00,804,320,139.28
4139,2019-04-12 16:13:00,1480,510,97.13
4140,2019-04-12 18:51:00,797,110,52.2
4141,2019-04-12 19:07:00,797,110,39.3
4142,2019-04-12 19:07:00,797,110,41.1
4143,2019-04-12 19:17:00,804,320,117.62
4144,2019-04-13 03:07:00,47,410,60.86
4145,2019-04-13 03:13:00,47,410,62.4
4146,2019-04-15 13:47:00,1479,510,95.16
4147,2019-04-15 17:13:00,1480,310,98.02
4148,2019-04-15 21:51:00,797,110,30.0
4149,2019-04-15 22:15:00,1430,220,247.54
4150,2019-04-16 03:40:00,47,110,52.68
4151,2019-04-16 03:47:00,47,110,48.34
4152,2019-04-16 14:44:00,1480,220,129.46
4153,2019-04-16 16:13:00,1479,260,90.58
4154,2019-04-16 16:19:00,1430,310,114.96
4155,2019-04-17 21:36:00,47,110,39.6
4156,2019-04-17 22:07:00,47,110,34.66
4157,2019-04-17 22:27:00,47,110,24.0
4158,2019-04-18 15:40:00,804,110,30.0
4159,2019-04-18 15:50:00,797,110,30.0
